,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Code,Order Date,Customer Name ,Address,City,State,Customer Type,Medical Sales Reprensentative,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Shipping Date,Cost_Price,Retal_Price,Profit_Margin3,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Sub-Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667-1,6/20/2022,Sushma Bansal,"Maple Ridge Boulevard, Apartment 2B, Building D, near Town Square",Delhi,Delhi,Consumer,Aarav Patel,Medium,Breast pumps  ,Pharmaceuticals,Small pack,Express Air,8/4/2022,1.53,$2.78,1.25,47,$71.91,10%,$7.19,$64.72,$1.34,$66.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668-1,6/20/2022,Shivani Yadav,"Willow Springs Avenue, Flat 6A, Building C, near Oak Valley",Mumbai,Maharashtra,Consumer,Aarav Patel,Medium,Pediatric scales  ,Pharmaceuticals,Small pack,Regular Air,7/24/2022,1.6,$2.62,1.02,30,$48.00,5%,$2.40,$45.60,$0.80,$46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669-1,8/24/2022,Rupesh Kapoor,"Cedarwood Drive, Suite 403, Building A, near Silverlake",Kolkata,Kolkata,Home Office,Rohit Singh,Low,Heating pads  ,Pharmaceuticals,Medium pack,Regular Air,9/13/2022,377.99,$599.99,222,16,"$6,047.84",0%,$0.00,"$6,047.84",$24.49,"$6,072.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670-1,8/24/2022,Harsh Gupta,"Birchwood Park, Unit 5, Building E, near Riverpoint Tower",Delhi,Delhi,Home Office,Rohit Singh,Low,Cooling blankets  ,Medical equipment,Large Pack,Regular Air,9/6/2022,11.11,$19.84,8.73,39,$433.29,1%,$4.33,$428.96,$4.10,$433.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671-1,9/18/2022,Amit Gupta,"Oakwood Parkway, Apartment 7A, Building B, by Oakwood Mall",Mumbai,Maharashtra,Small Business,Sanjay Joshi,Medium,Medicine organizers  ,Consumables,Jumbo Pack,Regular Air,10/11/2022,5.33,$8.60,3.27,2,$10.66,3%,$0.32,$10.34,$6.19,$16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672-1,9/18/2022,Sushma Tiwari,"Golden Oaks Drive, Suite 202, Building C, near Pine Forest",Kolkata,Kolkata,Small Business,Sanjay Joshi,Medium,Walking sticks,Medical equipment,Large Pack,Regular Air,10/31/2022,67.73,$165.20,97.47,10,$677.30,8%,$54.18,$623.12,$19.99,$643.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673-1,9/26/2022,Amit Yadav,"Sunset Boulevard, Flat 9B, Building D, opposite City Hall",Delhi,Delhi,Small Business,Aarav Patel,Medium,Orthopedic braces,Consumables,Small pack,Regular Air,11/15/2022,13.88,$22.38,8.5,34,$471.92,7%,$33.03,$438.89,$15.10,$453.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674-1,9/26/2022,Shilpa Sharma,"Maple Trail, Unit 4A, Building E, near Lakeside Park",Kolkata,Kolkata,Small Business,Aarav Patel,Medium,Slings,Pharmaceuticals,Medium pack,Express Air,10/30/2022,14.7,$29.99,15.29,36,$529.20,3%,$15.88,$513.32,$5.50,$518.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675-1,10/27/2022,Tanvi Iyer,"Pine Ridge Road, Apartment 11A, Building A, near Riverbend Plaza",Delhi,Delhi,Home Office,Anjali Mehta,Medium,Compression stockings,Consumables,Large Pack,Regular Air,11/22/2022,54.52,$100.97,46.45,29,"$1,581.08",5%,$79.05,"$1,502.03",$7.18,"$1,509.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676-1,10/27/2022,Shweta Gupta,"Cedarwood Avenue, Suite 601, Building B, close to Town Square",Mumbai,Maharashtra,Home Office,Anjali Mehta,Medium,Hot and cold therapy packs,Pharmaceuticals,Jumbo Pack,Regular Air,11/21/2022,2.59,$3.98,1.39,4,$10.36,9%,$0.93,$9.43,$2.97,$12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677-1,12/8/2022,Sandeep Reddy,"Birchwood Crescent, Unit 3, Building D, next to Riverside Park",Mumbai,Maharashtra,Small Business,Karan Iyer,Low,Physiotherapy equipment,Medical equipment,Small pack,Regular Air,12/25/2022,4.59,$7.28,2.69,18,$82.62,9%,$7.44,$75.18,$11.15,$86.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678-1,12/8/2022,Nikhil Tiwari,"Shady Lane, Apartment 8B, Building C, near Hilltop Gardens",Kolkata,Kolkata,Small Business,Karan Iyer,Low,Microscopes,Consumables,Medium pack,Regular Air,1/21/2023,0.71,$1.14,0.43,28,$19.88,9%,$1.79,$18.09,$0.70,$18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679-1,2/11/2019,Tina Kapoor,"Silver Birch Drive, Flat 2A, Building E, near Golden Meadows",Delhi,Delhi,Home Office,Anjali Mehta,High,Centrifuges,Pharmaceuticals,Large Pack,Regular Air,3/10/2019,3.52,$5.58,2.06,29,$102.08,3%,$3.06,$99.02,$2.99,$102.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680-1,2/11/2019,Yogesh Yadav,"River Bend Street, Suite 308, Building B, beside Oak View",Mumbai,Maharashtra,Home Office,Vikram Sharma,High,Petri dishes,Consumables,Jumbo Pack,Regular Air,3/16/2019,2.39,$4.26,1.87,29,$69.31,3%,$2.08,$67.23,$1.20,$68.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681-1,2/12/2019,Ankur Malhotra,"Springdale Avenue, Apartment 5A, Building F, near Valley Plaza",Kolkata,Kolkata,Corporate,Pooja Nair,Critical,Pipettes,Pharmaceuticals,Jumbo Pack,Express Air,3/8/2019,2.41,$3.71,1.3,42,$101.22,7%,$7.09,$94.13,$1.93,$96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682-1,2/13/2019,Amit Bansal,"Willow Creek Boulevard, Flat 7B, Building D, next to Pine Grove",Delhi,Delhi,Home Office,Anjali Mehta,High,Lab coats,Medical equipment,Jumbo Pack,Delivery Truck,3/5/2019,75,$120.97,45.97,6,$450.00,8%,$36.00,$414.00,$26.30,$440.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683-1,2/14/2019,Pooja Gupta,"Cedar Ridge Boulevard, Suite 101, Building E, by Green Park",Mumbai,Maharashtra,Consumer,Karan Iyer,Critical,Safety goggles,Consumables,Medium pack,Regular Air,2/24/2019,0.9,$2.10,1.2,17,$15.30,3%,$0.46,$14.84,$0.70,$15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684-1,2/15/2019,Rina Sharma,"Forest Hill Road, Apartment 3A, Building C, near Pine Valley",Kolkata,Kolkata,Home Office,Rohit Singh,Medium,Test kits,Pharmaceuticals,Small pack,Regular Air,3/7/2019,1.19,$1.98,0.79,3,$3.57,5%,$0.18,$3.39,$4.77,$8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685-1,2/17/2019,Nitika Tyagi,"Rosewood Terrace, Flat 10A, Building B, opposite Riverside Mall",Delhi,Delhi,Home Office,Anjali Mehta,Low,Pulse oximeters  ,Pharmaceuticals,Medium pack,Regular Air,3/1/2019,1.09,$2.60,1.51,47,$51.23,10%,$5.12,$46.11,$2.40,$48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686-1,2/18/2019,Akhil Reddy,"Sunset Ridge Road, Suite 202, Building F, near Crystal Plaza",Kolkata,Kolkata,Corporate,Priya Reddy,Critical,Suction machines  ,Medical equipment,Jumbo Pack,Regular Air,3/22/2019,99.39,$162.93,63.54,32,"$3,180.48",9%,$286.24,"$2,894.24",$19.99,"$2,914.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687-1,2/20/2019,Siddharth Tiwari,"Shady Oaks Avenue, Unit 4B, Building A, beside Oakwood Gardens",Kolkata,Kolkata,Consumer,Priya Reddy,Critical,Fetal dopplers  ,Pharmaceuticals,Jumbo Pack,Regular Air,3/7/2019,1.09,$1.68,0.59,33,$35.97,4%,$1.44,$34.53,$1.00,$35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688-1,2/22/2019,Rajeev Malhotra,"Maple Meadows Drive, Apartment 7A, Building D, next to Willowbrook",Delhi,Delhi,Small Business,Pooja Nair,Not Specified,Autoclaves  ,Pharmaceuticals,Large Pack,Regular Air,3/15/2019,54.29,$90.48,36.19,8,$434.32,7%,$30.40,$403.92,$19.99,$423.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689-1,2/23/2019,Vishal Gupta,"Golden Valley Road, Suite 609, Building C, near River Springs",Mumbai,Maharashtra,Corporate,Simran Bansal,Not Specified,Dental chairs  ,Medical equipment,Jumbo Pack,Regular Air,4/16/2019,5.33,$8.60,3.27,48,$255.84,0%,$0.00,$255.84,$6.19,$262.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690-1,2/24/2019,Pooja Yadav,"Pinehill Boulevard, Flat 8B, Building E, near Main Street",Mumbai,Maharashtra,Corporate,Aarav Patel,Medium,Scalpel blades  ,Consumables,Small pack,Regular Air,3/28/2019,0.87,$1.81,0.94,41,$35.67,3%,$1.07,$34.60,$0.75,$35.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691-1,2/25/2019,Manish Sharma,"Cedarwood Lane, Unit 5A, Building B, close to Town Park",Kolkata,Kolkata,Corporate,Vikram Sharma,Medium,Forceps  ,Medical equipment,Small pack,Regular Air,4/6/2019,4.89,$7.64,2.75,18,$88.02,10%,$8.80,$79.22,$1.39,$80.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692-1,2/25/2019,Shivendra Reddy,"Silver Ridge Boulevard, Apartment 11A, Building D, near City Center",Delhi,Delhi,Corporate,Arjun Desai,Medium,Scissors  ,Consumables,Small pack,Regular Air,3/14/2019,54.29,$90.48,36.19,3,$162.87,3%,$4.89,$157.98,$19.99,$177.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693-1,2/26/2019,Gaurav Kaul,"Oakfield Road, Suite 302, Building C, near Oak Park",Mumbai,Maharashtra,Corporate,Priya Reddy,High,Retractors  ,Pharmaceuticals,Jumbo Pack,Regular Air,3/22/2019,36.02,$58.10,22.08,50,"$1,801.00",5%,$90.05,"$1,710.95",$1.49,"$1,712.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694-1,3/7/2019,Anjali Malhotra,"Riverstone Boulevard, Flat 4B, Building E, beside Pine Ridge",Mumbai,Maharashtra,Corporate,Anjali Mehta,Critical,Needle holders  ,Consumables,Jumbo Pack,Regular Air,4/14/2019,0.71,$1.14,0.43,50,$35.50,6%,$2.13,$33.37,$0.70,$34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695-1,3/11/2019,Reena Gupta,"Redwood Street, Unit 6A, Building F, near Maple Grove",Kolkata,Kolkata,Home Office,Rahul Verma,Critical,Sutures  ,Pharmaceuticals,Medium pack,Regular Air,4/25/2019,3.42,$8.34,4.92,16,$54.72,3%,$1.64,$53.08,$2.64,$55.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696-1,3/13/2019,Manju Tiwari,"Mountain View Road, Apartment 9A, Building B, near Parkview Mall",Delhi,Delhi,Corporate,Vikram Sharma,Low,Bone saws  ,Pharmaceuticals,Small pack,Regular Air,5/2/2019,0.71,$1.14,0.43,38,$26.98,2%,$0.54,$26.44,$0.70,$27.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697-1,3/15/2019,Harshit Gupta,"Willowbrook Lane, Suite 508, Building D, opposite Riverbank",Mumbai,Maharashtra,Corporate,Simran Bansal,Medium,Hemostats  ,Pharmaceuticals,Medium pack,Regular Air,4/12/2019,4.59,$7.28,2.69,22,$100.98,1%,$1.01,$99.97,$11.15,$111.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698-1,3/16/2019,Pankaj Reddy,"Birchwood Avenue, Flat 7A, Building C, next to Woodland Park",Kolkata,Kolkata,Small Business,Aarav Patel,Low,Surgical staplers  ,Medical equipment,Jumbo Pack,Regular Air,4/11/2019,1.3,$2.88,1.58,48,$62.40,7%,$4.37,$58.03,$1.01,$59.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699-1,3/21/2019,Meena Yadav,"Pinewood Boulevard, Unit 5B, Building E, near Sunset Beach",Delhi,Delhi,Small Business,Aarav Patel,Low,Electrocautery pens  ,Consumables,Jumbo Pack,Regular Air,4/3/2019,5.5,$12.22,6.72,5,$27.50,4%,$1.10,$26.40,$2.85,$29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700-1,3/23/2019,Rajendra Malhotra,"Crystal Springs Road, Apartment 4A, Building B, near Cedar Lake",Mumbai,Maharashtra,Small Business,Karan Iyer,High,IV bags  ,Medical equipment,Large Pack,Regular Air,4/3/2019,1.82,$2.98,1.16,22,$40.04,4%,$1.60,$38.44,$1.58,$40.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701-1,3/26/2019,Siddhi Kapoor,"Maplewood Drive, Suite 603, Building D, near Oakwood Park",Kolkata,Kolkata,Consumer,Aditi Kapoor,Not Specified,Catheters  ,Consumables,Jumbo Pack,Regular Air,4/9/2019,81.59,$159.99,78.4,30,"$2,447.70",1%,$24.48,"$2,423.22",$5.50,"$2,428.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702-1,3/27/2019,Pallavi Iyer,"Riverbend Parkway, Flat 8B, Building F, by Hillcrest Gardens",Delhi,Delhi,Home Office,Arjun Desai,Low,Syringes  ,Pharmaceuticals,Small pack,Regular Air,5/24/2019,5.33,$8.60,3.27,37,$197.21,4%,$7.89,$189.32,$6.19,$195.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703-1,3/27/2019,Shalini Tiwari,"Goldenwood Lane, Apartment 2A, Building C, near Mountain Ridge",Mumbai,Maharashtra,Small Business,Aarav Patel,Medium,Hypodermic needles  ,Consumables,Small pack,Regular Air,5/21/2019,3.52,$5.68,2.16,24,$84.48,6%,$5.07,$79.41,$1.39,$80.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704-1,3/30/2019,Meera Bansal,"Pine View Road, Suite 701, Building E, near Maple Square",Kolkata,Kolkata,Corporate,Karan Iyer,Not Specified,Adhesive bandages  ,Pharmaceuticals,Small pack,Regular Air,5/26/2019,0.94,$2.08,1.14,4,$3.76,2%,$0.08,$3.68,$2.56,$6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705-1,4/19/2019,Chitra Yadav,"Willow Park Street, Unit 3B, Building D, near Central Park",Delhi,Delhi,Corporate,Vikram Sharma,Not Specified,Gauze pads  ,Medical equipment,Small pack,Regular Air,4/25/2019,5.33,$8.60,3.27,36,$191.88,6%,$11.51,$180.37,$6.19,$186.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706-1,4/20/2019,Nikita Reddy,"Cedar Springs Drive, Apartment 10A, Building F, by Crystal Lake",Mumbai,Maharashtra,Small Business,Vikram Sharma,Not Specified,Medical tapes  ,Consumables,Medium pack,Regular Air,5/2/2019,2.52,$4.00,1.48,31,$78.12,1%,$0.78,$77.34,$1.30,$78.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6707-1,4/26/2019,Ravi Gupta,"Sunrise Boulevard, Suite 402, Building B, opposite Oak Grove",Kolkata,Kolkata,Corporate,Neha Gupta,Critical,Cotton rolls  ,Pharmaceuticals,Large Pack,Regular Air,6/16/2019,8.82,$20.99,12.17,19,$167.58,1%,$1.68,$165.90,$4.81,$170.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708-1,4/27/2019,Kartik Sharma,"Oak Hills Road, Flat 6A, Building C, near Westwood Plaza",Delhi,Delhi,Home Office,Priya Reddy,High,Alcohol swabs  ,Consumables,Jumbo Pack,Express Air,5/28/2019,7.61,$12.28,4.67,29,$220.69,0%,$0.00,$220.69,$6.35,$227.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709-1,4/28/2019,Ajay Kapoor,"Springwood Avenue, Unit 11A, Building E, near Riverfront",Kolkata,Kolkata,Corporate,Vikram Sharma,Medium,Sterile gloves  ,Pharmaceuticals,Large Pack,Regular Air,5/29/2019,1.59,$2.61,1.02,9,$14.31,6%,$0.86,$13.45,$0.50,$13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710-1,4/28/2019,Rita Yadav,"Golden Ridge Parkway, Suite 307, Building A, near Crystal Falls",Delhi,Delhi,Corporate,Sneha Kumar,Medium,Surgical drapes  ,Medical equipment,Small pack,Regular Air,5/18/2019,6.39,$19.98,13.59,7,$44.73,1%,$0.45,$44.28,$4.00,$48.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711-1,4/30/2019,Sidharth Kapoor,"Maple Creek Boulevard, Flat 9B, Building D, near Mountain View",Mumbai,Maharashtra,Corporate,Anjali Mehta,Medium,Face masks  ,Consumables,Medium pack,Express Air,6/28/2019,32.02,$152.48,120.46,16,$512.32,10%,$51.23,$461.09,$4.00,$465.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712-1,4/30/2019,Pranav Tiwari,"Pinecrest Avenue, Apartment 5A, Building C, by Riverside",Mumbai,Maharashtra,Small Business,Neha Gupta,Not Specified,PPE kits  ,Pharmaceuticals,Large Pack,Regular Air,6/17/2019,7.61,$12.28,4.67,27,$205.47,3%,$6.16,$199.31,$6.35,$205.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713-1,4/30/2019,Ramesh Sharma,"Sunset Park Lane, Suite 205, Building E, near Sunset Bridge",Kolkata,Kolkata,Consumer,Pooja Nair,Not Specified,Caps and shoe covers  ,Pharmaceuticals,Jumbo Pack,Regular Air,5/15/2019,10.07,$15.98,5.91,39,$392.73,9%,$35.35,$357.38,$4.00,$361.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6714-1,5/1/2019,Harsh Tiwari,"Redwood Boulevard, Unit 2B, Building F, by Cedar Park",Delhi,Delhi,Corporate,Anjali Mehta,Not Specified,Thermometers  ,Medical equipment,Small pack,Regular Air,5/5/2019,4.79,$11.97,7.18,7,$33.53,5%,$1.68,$31.85,$5.81,$37.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6715-1,5/2/2019,Yogita Kapoor,"Cedar Bluff Road, Apartment 8A, Building C, near Oakdale Plaza",Mumbai,Maharashtra,Home Office,Anjali Mehta,Not Specified,Test tubes  ,Pharmaceuticals,Medium pack,Regular Air,6/29/2019,8.71,$14.28,5.57,42,$365.82,10%,$36.58,$329.24,$2.99,$332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716-1,5/2/2019,Naman Sharma,"Willow Lane, Suite 410, Building D, near Highland Park",Kolkata,Kolkata,Small Business,Aditi Kapoor,Critical,Blood collection bags  ,Pharmaceuticals,Small pack,Regular Air,5/7/2019,54.29,$90.48,36.19,15,$814.35,5%,$40.72,$773.63,$19.99,$793.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717-1,5/3/2019,Rajesh Reddy,"Riverstone Road, Flat 3B, Building E, beside Crystal Bay",Delhi,Delhi,Small Business,Sneha Kumar,Critical,Lancets  ,Medical equipment,Medium pack,Regular Air,6/10/2019,3.52,$5.68,2.16,20,$70.40,7%,$4.93,$65.47,$1.39,$66.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6718-1,5/4/2019,Sandeep Kaul,"Shady Ridge Avenue, Apartment 7A, Building B, near Willow Park",Mumbai,Maharashtra,Corporate,Arjun Desai,Critical,Wound dressings  ,Consumables,Large Pack,Regular Air,6/22/2019,3.47,$6.68,3.21,41,$142.27,8%,$11.38,$130.89,$1.50,$132.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719-1,5/5/2019,Vikram Sharma,"Forest Grove Road, Suite 504, Building C, next to Riverstone",Kolkata,Kolkata,Corporate,Anjali Mehta,Low,Reagents  ,Medical equipment,Jumbo Pack,Regular Air,5/31/2019,10.07,$15.98,5.91,34,$342.38,10%,$34.24,$308.14,$4.00,$312.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720-1,5/7/2019,Amit Reddy,"Pinewood Terrace, Flat 6B, Building D, near Oak Grove",Delhi,Delhi,Small Business,Aditi Kapoor,Not Specified,Culture media  ,Consumables,Large Pack,Regular Air,5/31/2019,4.79,$11.97,7.18,18,$86.22,8%,$6.90,$79.32,$5.81,$85.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721-1,5/9/2019,Shruti Bansal,"Golden Oak Drive, Unit 3A, Building E, by City Hall",Kolkata,Kolkata,Home Office,Aditi Kapoor,Critical,Beakers and flasks  ,Pharmaceuticals,Small pack,Express Air,6/19/2019,8.82,$20.99,12.17,8,$70.56,9%,$6.35,$64.21,$4.81,$69.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722-1,5/9/2019,Rakesh Tyagi,"Cedar Hills Parkway, Suite 208, Building B, near Oak Ridge",Kolkata,Kolkata,Consumer,Vikram Sharma,Critical,Blood analyzers  ,Consumables,Medium pack,Regular Air,6/26/2019,1.09,$1.68,0.59,18,$19.62,6%,$1.18,$18.44,$1.00,$19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723-1,5/10/2019,Nina Rane,"Birchfield Road, Apartment 10A, Building F, near Riverbank",Delhi,Delhi,Corporate,Neha Gupta,Not Specified,Hand sanitizers  ,Pharmaceuticals,Large Pack,Regular Air,6/22/2019,54.52,$100.97,46.45,15,$817.80,10%,$81.78,$736.02,$7.18,$743.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724-1,5/13/2019,Varsha Tiwari,"Maple Valley Drive, Unit 6B, Building C, by Willow Meadows",Mumbai,Maharashtra,Home Office,Vikram Sharma,Medium,Surface disinfectants  ,Pharmaceuticals,Jumbo Pack,Express Air,6/12/2019,2.52,$4.00,1.48,19,$47.88,9%,$4.31,$43.57,$1.30,$44.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725-1,5/14/2019,Simran Bansal,"Sunset View Road, Suite 701, Building A, near Valley Park",Mumbai,Maharashtra,Home Office,Vikram Sharma,High,Cleaning mops  ,Pharmaceuticals,Small pack,Regular Air,5/18/2019,13.88,$22.38,8.5,26,$360.88,10%,$36.09,$324.79,$15.10,$339.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726-1,5/14/2019,Shivani Verma,"Willow Oak Drive, Apartment 4B, Building E, opposite Lakeside",Kolkata,Kolkata,Corporate,Simran Bansal,Not Specified,Waste disposal bins  ,Medical equipment,Medium pack,Regular Air,7/6/2019,21.56,$36.55,14.99,45,$970.20,10%,$97.02,$873.18,$13.89,$887.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727-1,5/15/2019,Rohit Kaul,"Cedar Park Drive, Suite 609, Building D, by Willow Grove",Delhi,Delhi,Consumer,Aarav Patel,High,Hazardous waste bags  ,Consumables,Large Pack,Express Air,6/28/2019,19.78,$45.99,26.21,14,$276.92,2%,$5.54,$271.38,$4.99,$276.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728-1,5/18/2019,Sunil Sharma,"Pineview Terrace, Unit 8A, Building C, near Crystal Waters",Mumbai,Maharashtra,Corporate,Simran Bansal,Not Specified,Air purifiers  ,Medical equipment,Jumbo Pack,Regular Air,6/11/2019,54.29,$90.48,36.19,11,$597.19,4%,$23.89,$573.30,$19.99,$593.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729-1,5/19/2019,Jaya Reddy,"Redwood Lane, Apartment 3B, Building F, by Spring Hill",Mumbai,Maharashtra,Home Office,Aarav Patel,High,UV sterilizers  ,Consumables,Jumbo Pack,Regular Air,7/18/2019,9.91,$15.99,6.08,7,$69.37,3%,$2.08,$67.29,$11.28,$78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730-1,5/19/2019,Vishal Kaul,"Willow Creek Avenue, Suite 502, Building B, next to Pine Ridge",Kolkata,Kolkata,Home Office,Anjali Mehta,Not Specified,First aid kits  ,Pharmaceuticals,Jumbo Pack,Regular Air,5/28/2019,3.75,$7.08,3.33,29,$108.75,4%,$4.35,$104.40,$2.35,$106.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731-1,5/20/2019,Shruti Tiwari,"Golden Grove Road, Flat 2A, Building D, near Sunset Valley",Delhi,Delhi,Corporate,Arjun Desai,High,Emergency blankets  ,Consumables,Medium pack,Regular Air,7/8/2019,5.5,$12.22,6.72,35,$192.50,0%,$0.00,$192.50,$2.85,$195.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732-1,5/20/2019,Nisha Sharma,"Riverbend Crescent, Unit 5B, Building E, by River Park",Mumbai,Maharashtra,Small Business,Karan Iyer,Not Specified,Fire extinguishers  ,Pharmaceuticals,Small pack,Regular Air,6/17/2019,13.64,$20.98,7.34,47,$641.08,10%,$64.11,$576.97,$1.49,$578.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733-1,5/21/2019,Pooja Patel,"Shady Oaks Boulevard, Apartment 9A, Building C, near Maplewood",Kolkata,Kolkata,Consumer,Anjali Mehta,High,Splints  ,Medical equipment,Medium pack,Regular Air,6/22/2019,3.42,$8.34,4.92,24,$82.08,10%,$8.21,$73.87,$2.64,$76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734-1,5/22/2019,Sandeep Yadav,"Pine Ridge Terrace, Suite 201, Building B, next to Cedar Grove",Delhi,Delhi,Small Business,Aarav Patel,Critical,Trauma bags  ,Consumables,Jumbo Pack,Express Air,7/17/2019,4.59,$7.28,2.69,2,$9.18,8%,$0.73,$8.45,$11.15,$19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6735-1,5/22/2019,Rajiv Kapoor,"Cedarwood Parkway, Flat 7B, Building A, near Willow View",Mumbai,Maharashtra,Corporate,Anjali Mehta,Critical,Emergency stretchers  ,Pharmaceuticals,Jumbo Pack,Regular Air,6/29/2019,1.18,$1.88,0.7,1,$1.18,5%,$0.06,$1.12,$1.49,$2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
